sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00236,Mesh Security Cage,MACHINERY_PARTS,SUP-125,LOC-012,WH-L-BIN-36,326.0,40.0,79.98,2026-03-13,,false
SKU-00237,Humidity Sensor Probe,PPE,SUP-012,Warehouse M,WH-M-BIN-37,423.0,15.0,503.20,2026-05-26,,false
SKU-00238,Pallet Strap Tool,CLEANING,SUP-106,LOC-007,WH-G-BIN-38,142.0,15.0,511.19,2026-03-04,,false
SKU-00239,Coolant Concentrate,MEDICAL,SUP-077,LOC-001,WH-A-BIN-39,258.0,10.0,356.78,2026-06-01,,false
SKU-00240,Wheel Chock Rubber,RAW_MATERIALS,SUP-187,LOC-009,WH-I-BIN-40,362.0,25.0,555.44,2026-04-12,,false
SKU-00241,Steel Bolt M8,CHEMICALS,SUP-143,LOC-004,WH-D-BIN-41,385.0,0,174.97,2026-04-14,2027-07-25,true
SKU-00242,Hydraulic Hose 2in,ELECTRONICS,SUP-010,LOC-013,WH-M-BIN-42,7.0,10.0,493.39,2026-06-18,2027-01-20,false
SKU-00243,Industrial Solvent 5L,FOOD_DRY,SUP-195,LOC-002,WH-B-BIN-43,244.0,10.0,632.88,2026-04-17,,false
SKU-00244,Forklift Battery 24V,FOOD_COLD,SUP-009,LOC-019,WH-S-BIN-44,298.0,25.0,251.46,2026-01-02,,false
SKU-00245,,PACKAGING,SUP-102,LOC-004,WH-D-BIN-45,24.0,40.0,532.34,2026-01-27,,false
SKU-00246,Conveyor Belt Patch,MACHINERY_PARTS,SUP-114,LOC-014,WH-N-BIN-46,366.0,0,390.47,2026-04-25,,false
SKU-00247,Shrink Wrap Film Roll,PPE,SUP-173,LOC-012,WH-L-BIN-47,202.0,0,364.65,2026-05-22,2026-08-24,false
SKU-00249,,MEDICAL,SUP-070,LOC-007,WH-G-BIN-49,63.0,0.0,86.96,2026-05-07,,false
SKU-00250,LED Warehouse Light,RAW_MATERIALS,SUP-002,LOC-020,WH-T-BIN-50,8.0,10.0,395.01,2026-04-07,,false
SKU-00251,Nitrile Gloves Box,CHEMICALS,SUP-059,LOC-020,WH-T-BIN-51,227.0,25.0,570.39,2026-01-31,,false
SKU-00252,Pallet Jack Wheel,ELECTRONICS,SUP-178,LOC-003,WH-C-BIN-52,286.0,0,778.77,2026-01-06,,false
SKU-00253,Barcode Scanner,FOOD_DRY,SUP-171,LOC-001,WH-A-BIN-53,488.0,0,350.69,2026-03-24,,false
SKU-00254,Fire Extinguisher 4kg,FOOD_COLD,SUP-040,Warehouse R,WH-R-BIN-54,6.0,25.0,758.97,2026-01-05,,false
SKU-00255,PVC Pipe 50mm,PACKAGING,SUP-061,LOC-014,WH-N-BIN-55,261.0,40.0,640.34,2026-05-20,,false
SKU-00256,Rubber Gasket Set,MACHINERY_PARTS,SUP-196,LOC-017,WH-Q-BIN-56,219.0,30.0,538.43,2026-05-06,2026-09-28,false
SKU-00257,Cable Tie Assorted,PPE,SUP-020,LOC-006,WH-F-BIN-57,340.0,20.0,67.92,2026-05-29,2027-02-04,false
SKU-00258,Dust Mask N95 Pack,CLEANING,SUP-126,LOC-019,WH-S-BIN-58,348.0,0,648.39,2026-04-08,2027-01-12,false
SKU-00259,Wooden Pallet Std,MEDICAL,SUP-195,LOC-013,WH-M-BIN-59,183.0,0,303.28,2026-03-22,,false
SKU-00260,Steel Shelving Unit,RAW_MATERIALS,SUP-047,LOC-007,WH-G-BIN-60,371.0,20.0,89.28,2026-06-01,,false
SKU-00261,Hand Truck,CHEMICALS,SUP-171,LOC-018,WH-R-BIN-61,411.0,0.0,151.69,2026-06-21,2027-03-13,false
SKU-00262,Spill Kit 20L,ELECTRONICS,SUP-015,LOC-005,WH-E-BIN-62,302.0,15.0,174.68,2026-03-08,2027-05-25,false
SKU-00263,Epoxy Resin 1L,FOOD_DRY,SUP-078,LOC-017,WH-Q-BIN-63,71.0,0.0,751.40,2026-04-20,,false
SKU-00265,Temperature Logger,PACKAGING,SUP-043,LOC-005,WH-E-BIN-65,58.0,10.0,215.04,2026-06-10,2027-01-07,false
SKU-00266,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-029,LOC-004,WH-D-BIN-66,4.0,15.0,407.51,2026-03-16,2026-07-26,false
SKU-00267,Welding Rod 3.2mm,PPE,SUP-120,LOC-010,WH-J-BIN-67,43.0,25.0,529.80,2026-02-22,2026-05-03,false
SKU-00268,,CLEANING,SUP-028,LOC-014,WH-N-BIN-68,141.0,30.0,299.79,2026-02-22,,false
SKU-00270,Racking Beam 2.4m,RAW_MATERIALS,SUP-177,LOC-016,WH-P-BIN-70,53.0,0.0,35.35,2026-02-06,2026-10-09,false
SKU-00271,Stretch Hood Film,CHEMICALS,SUP-133,LOC-017,WH-Q-BIN-71,10.0,25.0,460.29,2026-06-14,,true
SKU-00273,Dock Bumpers Pair,FOOD_DRY,SUP-168,LOC-010,WH-J-BIN-73,427.0,20.0,89.13,2026-01-20,,false
SKU-00274,,FOOD_COLD,SUP-103,LOC-003,WH-C-BIN-74,185.0,0,18.31,2026-04-22,2027-07-10,false
SKU-00276,Mesh Security Cage,MACHINERY_PARTS,SUP-185,LOC-019,WH-S-BIN-76,404.0,40.0,106.29,2026-01-07,2026-05-18,false
SKU-00277,Humidity Sensor Probe,PPE,SUP-181,Warehouse D,WH-D-BIN-77,250.0,0,447.81,2026-05-31,2027-02-02,false
SKU-00278,Pallet Strap Tool,CLEANING,SUP-102,LOC-007,WH-G-BIN-78,92.0,30.0,141.77,2026-04-01,2026-12-14,false
SKU-00279,Coolant Concentrate,MEDICAL,SUP-018,LOC-008,WH-H-BIN-79,147.0,30.0,762.18,2026-03-15,2027-01-16,false
SKU-00280,Wheel Chock Rubber,RAW_MATERIALS,SUP-036,LOC-001,WH-A-BIN-80,77.0,15.0,294.74,2026-04-16,,false
SKU-00281,Steel Bolt M8,CHEMICALS,SUP-003,LOC-017,WH-Q-BIN-01,462.0,15.0,437.10,2026-02-17,2027-01-30,false
SKU-00282,Hydraulic Hose 2in,ELECTRONICS,SUP-175,Warehouse G,WH-G-BIN-02,338.0,0,360.01,2026-04-03,2026-05-10,false
SKU-00283,Industrial Solvent 5L,FOOD_DRY,SUP-123,LOC-003,WH-C-BIN-03,193.0,20.0,565.40,2026-05-25,2027-07-14,false
SKU-00284,Forklift Battery 24V,FOOD_COLD,SUP-042,LOC-001,WH-A-BIN-04,61.0,0,153.14,2026-01-30,,false
SKU-00286,Conveyor Belt Patch,MACHINERY_PARTS,SUP-163,LOC-017,WH-Q-BIN-06,381.0,30.0,272.42,2026-01-22,,false
SKU-00287,,PPE,SUP-026,LOC-015,WH-O-BIN-07,495.0,25.0,155.41,2026-03-29,,false
SKU-00288,Label Printer Ribbon,CLEANING,SUP-129,LOC-014,WH-N-BIN-08,19.0,25.0,306.83,2026-04-02,2027-07-18,false
SKU-00289,Dock Leveler Seal,MEDICAL,SUP-101,LOC-003,WH-C-BIN-09,296.0,20.0,473.30,2026-05-03,,false
SKU-00290,LED Warehouse Light,RAW_MATERIALS,SUP-115,LOC-008,WH-H-BIN-10,306.0,0,666.52,2026-02-28,,false
SKU-00291,,CHEMICALS,SUP-171,LOC-015,WH-O-BIN-11,13.0,25.0,753.51,2026-01-09,,false
SKU-00292,Pallet Jack Wheel,ELECTRONICS,SUP-184,LOC-019,WH-S-BIN-12,366.0,25.0,511.96,2026-02-25,,false
SKU-00293,,FOOD_DRY,SUP-012,LOC-008,WH-H-BIN-13,10.0,15.0,578.60,2026-03-02,,false
SKU-00294,Fire Extinguisher 4kg,FOOD_COLD,SUP-194,LOC-011,WH-K-BIN-14,478.0,25.0,624.03,2026-04-09,,false
SKU-00295,PVC Pipe 50mm,PACKAGING,SUP-072,LOC-018,WH-R-BIN-15,10.0,30.0,580.84,2026-05-01,,false
SKU-00296,Rubber Gasket Set,MACHINERY_PARTS,SUP-139,LOC-004,WH-D-BIN-16,196.0,10.0,131.43,2026-06-12,,false
SKU-00297,Cable Tie Assorted,PPE,SUP-153,whse o,WH-O-BIN-17,454.0,0,575.06,2026-04-10,,false
SKU-00298,Dust Mask N95 Pack,CLEANING,SUP-106,LOC-016,WH-P-BIN-18,1.0,25.0,314.98,2026-03-02,,false
SKU-00299,Wooden Pallet Std,MEDICAL,SUP-075,LOC-012,WH-L-BIN-19,400.0,40.0,632.62,2026-05-18,2027-05-11,false
SKU-00300,,RAW_MATERIALS,SUP-100,LOC-006,WH-F-BIN-20,315.0,40.0,791.21,2026-06-19,,false
SKU-00301,Hand Truck,CHEMICALS,SUP-149,LOC-007,WH-G-BIN-21,331.0,10.0,686.90,2026-03-11,,true
SKU-00302,Spill Kit 20L,ELECTRONICS,SUP-098,LOC-014,WH-N-BIN-22,322.0,40.0,520.66,2026-03-13,,false
SKU-00303,Epoxy Resin 1L,FOOD_DRY,SUP-056,Warehouse C,WH-C-BIN-23,87.0,30.0,500.59,2026-03-04,,false
SKU-00304,Chain Block 1T,FOOD_COLD,SUP-117,LOC-015,WH-O-BIN-24,325.0,25.0,165.69,2026-02-01,2026-04-03,false
SKU-00305,Temperature Logger,PACKAGING,SUP-037,Warehouse N,WH-N-BIN-25,134.0,25.0,646.70,2026-03-04,,false
SKU-00306,,MACHINERY_PARTS,SUP-172,LOC-003,WH-C-BIN-26,8.0,17.0,478.46,2026-05-12,2027-05-05,false
SKU-00307,Welding Rod 3.2mm,PPE,SUP-170,LOC-006,WH-F-BIN-27,36.0,0.0,136.00,2026-05-05,,false
SKU-00308,Compressed Air Hose,CLEANING,SUP-060,LOC-006,WH-F-BIN-28,370.0,15.0,174.11,2026-01-26,,false
SKU-00309,First Aid Refill,MEDICAL,SUP-065,LOC-008,WH-H-BIN-29,13.0,20.0,667.95,2026-03-21,,false
SKU-00310,Racking Beam 2.4m,RAW_MATERIALS,SUP-067,LOC-019,WH-S-BIN-30,136.0,40.0,276.34,2026-05-23,2026-04-08,false
SKU-00311,,CHEMICALS,SUP-088,LOC-007,WH-G-BIN-31,295.0,25.0,74.09,2026-02-16,2026-12-29,true
SKU-00312,Load Cell 500kg,ELECTRONICS,SUP-184,LOC-016,WH-P-BIN-32,7.0,18.0,445.44,2026-04-13,,false
SKU-00313,Dock Bumpers Pair,FOOD_DRY,SUP-123,LOC-018,WH-R-BIN-33,194.0,0.0,603.25,2026-02-12,,false
SKU-00314,,FOOD_COLD,SUP-066,LOC-001,WH-A-BIN-34,205.0,15.0,7.16,2026-04-23,,false
SKU-00315,Battery Charger 24V,PACKAGING,SUP-106,LOC-015,WH-O-BIN-35,174.0,0.0,384.78,2026-03-09,,false
SKU-00316,Mesh Security Cage,MACHINERY_PARTS,SUP-136,LOC-018,WH-R-BIN-36,248.0,40.0,35.55,2026-01-25,2026-06-02,false
SKU-00317,Humidity Sensor Probe,PPE,SUP-044,LOC-005,WH-E-BIN-37,147.0,10.0,497.90,2026-04-03,2026-09-11,false
SKU-00318,Pallet Strap Tool,CLEANING,SUP-103,LOC-018,WH-R-BIN-38,492.0,25.0,107.11,2026-02-25,,false
SKU-00319,Coolant Concentrate,MEDICAL,SUP-135,LOC-019,WH-S-BIN-39,8.0,16.0,202.78,2026-05-16,,false
SKU-00320,Wheel Chock Rubber,RAW_MATERIALS,SUP-146,LOC-010,WH-J-BIN-40,428.0,20.0,462.80,2026-04-07,2027-07-02,false
SKU-00321,,CHEMICALS,SUP-030,LOC-010,WH-J-BIN-41,24.0,25.0,406.23,2026-02-25,,true
SKU-00322,,ELECTRONICS,SUP-021,LOC-011,WH-K-BIN-42,32.0,40.0,121.75,2026-06-20,,false
SKU-00323,,FOOD_DRY,SUP-175,LOC-005,WH-E-BIN-43,394.0,15.0,289.96,2026-03-24,2027-04-02,false
SKU-00324,Forklift Battery 24V,FOOD_COLD,SUP-018,LOC-009,WH-I-BIN-44,161.0,25.0,557.55,2026-06-11,,false
SKU-00325,Safety Gloves L,PACKAGING,SUP-104,Warehouse I,WH-I-BIN-45,87.0,25.0,624.38,2026-03-26,,false
SKU-00326,Conveyor Belt Patch,MACHINERY_PARTS,SUP-104,LOC-006,WH-F-BIN-46,368.0,40.0,185.39,2026-03-16,2026-08-21,false
SKU-00327,Shrink Wrap Film Roll,PPE,SUP-124,LOC-002,WH-B-BIN-47,485.0,30.0,751.20,2026-05-08,,false
SKU-00328,Label Printer Ribbon,CLEANING,SUP-004,LOC-007,WH-G-BIN-48,210.0,30.0,551.66,2026-05-01,,false
SKU-00330,LED Warehouse Light,RAW_MATERIALS,SUP-110,LOC-001,WH-A-BIN-50,427.0,0,124.52,2026-05-22,,false
SKU-00331,,CHEMICALS,SUP-125,LOC-013,WH-M-BIN-51,157.0,10.0,81.58,2026-01-14,,false
SKU-00333,Barcode Scanner,FOOD_DRY,SUP-185,Warehouse B,WH-B-BIN-53,309.0,0,387.74,2026-05-23,,false
SKU-00334,Fire Extinguisher 4kg,FOOD_COLD,SUP-159,LOC-001,WH-A-BIN-54,199.0,15.0,450.76,2026-02-05,2026-03-09,false
SKU-00335,PVC Pipe 50mm,PACKAGING,SUP-033,Warehouse L,WH-L-BIN-55,136.0,15.0,4.99,2026-04-18,,false
SKU-00336,Rubber Gasket Set,MACHINERY_PARTS,SUP-166,LOC-019,WH-S-BIN-56,121.0,0.0,475.53,2026-05-30,,false
SKU-00337,Cable Tie Assorted,PPE,SUP-138,LOC-011,WH-K-BIN-57,485.0,40.0,674.17,2026-01-22,2027-03-02,false
SKU-00338,Dust Mask N95 Pack,CLEANING,SUP-022,LOC-015,WH-O-BIN-58,1.0,20.0,664.73,2026-02-28,,false
SKU-00339,Wooden Pallet Std,MEDICAL,SUP-179,LOC-010,WH-J-BIN-59,76.0,0.0,240.62,2026-02-26,,false
SKU-00340,,RAW_MATERIALS,SUP-150,LOC-008,WH-H-BIN-60,101.0,25.0,191.71,2026-06-08,2027-05-01,false
SKU-00341,Hand Truck,CHEMICALS,SUP-077,LOC-006,WH-F-BIN-61,314.0,40.0,582.64,2026-04-26,,false
SKU-00342,Spill Kit 20L,ELECTRONICS,SUP-182,LOC-014,WH-N-BIN-62,256.0,0.0,154.63,2026-04-08,,false
SKU-00343,Epoxy Resin 1L,FOOD_DRY,SUP-162,LOC-007,WH-G-BIN-63,460.0,20.0,133.50,2026-03-21,,false
SKU-00344,Chain Block 1T,FOOD_COLD,SUP-122,Warehouse L,WH-L-BIN-64,192.0,10.0,179.79,2026-02-13,,false
SKU-00345,,PACKAGING,SUP-041,LOC-002,WH-B-BIN-65,488.0,30.0,518.52,2026-01-12,2027-04-25,false
SKU-00346,,MACHINERY_PARTS,SUP-033,LOC-010,WH-J-BIN-66,261.0,20.0,577.35,2026-01-31,2026-08-10,false
SKU-00347,Welding Rod 3.2mm,PPE,SUP-003,LOC-010,WH-J-BIN-67,53.0,30.0,103.70,2026-05-14,2027-02-23,false
SKU-00348,Compressed Air Hose,CLEANING,SUP-098,LOC-013,WH-M-BIN-68,418.0,40.0,475.93,2026-06-17,2026-12-06,false
SKU-00349,First Aid Refill,MEDICAL,SUP-106,LOC-008,WH-H-BIN-69,326.0,0,738.52,2026-01-15,2026-12-10,false
SKU-00350,Racking Beam 2.4m,RAW_MATERIALS,SUP-026,LOC-002,WH-B-BIN-70,16.0,40.0,602.21,2026-05-09,,false
SKU-00351,Stretch Hood Film,CHEMICALS,SUP-102,LOC-006,WH-F-BIN-71,16.0,0,458.12,2026-06-22,,false
SKU-00352,Load Cell 500kg,ELECTRONICS,SUP-134,LOC-003,WH-C-BIN-72,84.0,20.0,489.43,2026-04-17,2027-01-10,false
SKU-00353,Dock Bumpers Pair,FOOD_DRY,SUP-079,LOC-015,WH-O-BIN-73,100.0,15.0,770.34,2026-01-11,,false
SKU-00354,Floor Marking Paint,FOOD_COLD,SUP-158,LOC-011,WH-K-BIN-74,370.0,25.0,638.21,2026-06-04,,false
SKU-00355,Battery Charger 24V,PACKAGING,SUP-064,LOC-012,WH-L-BIN-75,3.0,0,593.92,2026-02-26,,false
SKU-00356,Mesh Security Cage,MACHINERY_PARTS,SUP-104,LOC-008,WH-H-BIN-76,7.0,20.0,460.57,2026-01-14,,false
SKU-00357,Humidity Sensor Probe,PPE,SUP-111,LOC-002,WH-B-BIN-77,451.0,20.0,516.65,2026-04-09,2026-03-10,false
SKU-00358,Pallet Strap Tool,CLEANING,SUP-116,LOC-005,WH-E-BIN-78,270.0,30.0,209.33,2026-06-12,,false
SKU-00359,Coolant Concentrate,MEDICAL,SUP-046,LOC-010,WH-J-BIN-79,32.0,40.0,600.44,2026-03-07,,false
SKU-00360,Wheel Chock Rubber,RAW_MATERIALS,SUP-094,LOC-015,WH-O-BIN-80,461.0,0,246.01,2026-04-27,,false
SKU-00361,Steel Bolt M8,CHEMICALS,SUP-103,Warehouse S,WH-S-BIN-01,29.0,30.0,538.15,2026-05-10,,false
SKU-00362,Hydraulic Hose 2in,ELECTRONICS,SUP-045,LOC-012,WH-L-BIN-02,260.0,0,200.00,2026-02-15,,false
SKU-00363,Industrial Solvent 5L,FOOD_DRY,SUP-057,LOC-004,WH-D-BIN-03,30.0,15.0,504.00,2026-01-03,,false
SKU-00364,Forklift Battery 24V,FOOD_COLD,SUP-013,LOC-007,WH-G-BIN-04,137.0,15.0,607.01,2026-04-22,2026-12-23,false
SKU-00365,,PACKAGING,SUP-163,LOC-001,WH-A-BIN-05,295.0,30.0,185.66,2026-06-14,2026-11-26,false
SKU-00366,Conveyor Belt Patch,MACHINERY_PARTS,SUP-019,LOC-011,WH-K-BIN-06,5.0,25.0,391.00,2026-06-03,,false
SKU-00367,Shrink Wrap Film Roll,PPE,SUP-092,LOC-012,WH-L-BIN-07,293.0,20.0,764.91,2026-04-18,2026-04-11,false
SKU-00368,Label Printer Ribbon,CLEANING,SUP-070,LOC-002,WH-B-BIN-08,97.0,15.0,757.15,2026-03-17,,false
SKU-00369,,MEDICAL,SUP-019,LOC-010,WH-J-BIN-09,323.0,10.0,71.91,2026-04-04,,false
SKU-00370,LED Warehouse Light,RAW_MATERIALS,SUP-131,LOC-008,WH-H-BIN-10,8.0,26.0,675.90,2026-03-29,2026-06-14,false
SKU-00371,Nitrile Gloves Box,CHEMICALS,SUP-090,LOC-001,WH-A-BIN-11,400.0,0,745.42,2026-06-08,,false
SKU-00372,Pallet Jack Wheel,ELECTRONICS,SUP-029,LOC-016,WH-P-BIN-12,374.0,20.0,759.62,2026-03-17,,false
SKU-00373,Barcode Scanner,FOOD_DRY,SUP-060,LOC-014,WH-N-BIN-13,283.0,15.0,198.33,2026-03-07,,false
SKU-00374,Fire Extinguisher 4kg,FOOD_COLD,SUP-191,LOC-004,WH-D-BIN-14,88.0,25.0,698.34,2026-01-08,2026-04-01,false
SKU-00375,PVC Pipe 50mm,PACKAGING,SUP-184,Warehouse L,WH-L-BIN-15,141.0,25.0,2.62,2026-03-06,2026-03-18,false
SKU-00376,Rubber Gasket Set,MACHINERY_PARTS,SUP-081,Warehouse C,WH-C-BIN-16,6.0,10.0,401.78,2026-03-26,,false
SKU-00377,Cable Tie Assorted,PPE,SUP-153,Warehouse N,WH-N-BIN-17,255.0,25.0,554.80,2026-03-09,,false
SKU-00378,Dust Mask N95 Pack,CLEANING,SUP-130,LOC-001,WH-A-BIN-18,401.0,10.0,612.70,2026-03-11,2026-12-18,false
SKU-00379,Wooden Pallet Std,MEDICAL,SUP-013,LOC-004,WH-D-BIN-19,130.0,40.0,401.67,2026-05-31,,false
SKU-00380,Steel Shelving Unit,RAW_MATERIALS,SUP-153,LOC-018,WH-R-BIN-20,39.0,15.0,93.43,2026-04-24,,false
SKU-00381,Hand Truck,CHEMICALS,SUP-134,LOC-018,WH-R-BIN-21,228.0,10.0,283.15,2026-02-10,,false
SKU-00382,Spill Kit 20L,ELECTRONICS,SUP-108,LOC-012,WH-L-BIN-22,43.0,30.0,306.68,2026-03-15,,false
SKU-00383,,FOOD_DRY,SUP-138,LOC-018,WH-R-BIN-23,102.0,0.0,759.50,2026-02-21,2027-03-28,false
SKU-00384,Chain Block 1T,FOOD_COLD,SUP-001,LOC-006,WH-F-BIN-24,346.0,40.0,692.11,2026-03-03,,false
SKU-00385,Temperature Logger,PACKAGING,SUP-162,LOC-005,WH-E-BIN-25,254.0,15.0,180.17,2026-06-18,2027-04-16,false
SKU-00386,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-057,LOC-018,WH-R-BIN-26,413.0,10.0,608.67,2026-01-27,,false
SKU-00387,Welding Rod 3.2mm,PPE,SUP-096,Warehouse S,WH-S-BIN-27,348.0,10.0,165.13,2026-02-27,,false
SKU-00388,,CLEANING,SUP-067,Warehouse C,WH-C-BIN-28,266.0,25.0,304.38,2026-02-14,2026-05-01,false
SKU-00389,First Aid Refill,MEDICAL,SUP-116,LOC-014,WH-N-BIN-29,55.0,20.0,82.58,2026-03-09,,false
SKU-00390,Racking Beam 2.4m,RAW_MATERIALS,SUP-091,LOC-010,WH-J-BIN-30,43.0,25.0,322.93,2026-04-09,,false
SKU-00391,,CHEMICALS,SUP-193,LOC-008,WH-H-BIN-31,8.0,10.0,14.97,2026-06-17,,true
SKU-00392,Load Cell 500kg,ELECTRONICS,SUP-089,LOC-017,WH-Q-BIN-32,189.0,25.0,563.40,2026-02-22,,false
SKU-00393,Dock Bumpers Pair,FOOD_DRY,SUP-005,Warehouse H,WH-H-BIN-33,32.0,40.0,474.34,2026-05-15,,false
SKU-00394,Floor Marking Paint,FOOD_COLD,SUP-028,LOC-014,WH-N-BIN-34,164.0,20.0,116.57,2026-01-06,2026-09-16,false
SKU-00395,Battery Charger 24V,PACKAGING,SUP-036,LOC-002,WH-B-BIN-35,438.0,20.0,797.44,2026-04-11,,false
SKU-00396,Mesh Security Cage,MACHINERY_PARTS,SUP-009,LOC-019,WH-S-BIN-36,401.0,30.0,441.35,2026-05-03,,false
SKU-00397,Humidity Sensor Probe,PPE,SUP-127,LOC-019,WH-S-BIN-37,343.0,25.0,249.27,2026-06-01,,false
SKU-00398,Pallet Strap Tool,CLEANING,SUP-055,LOC-013,WH-M-BIN-38,123.0,10.0,618.41,2026-06-10,2026-11-15,false
SKU-00399,Coolant Concentrate,MEDICAL,SUP-008,LOC-001,WH-A-BIN-39,60.0,30.0,749.60,2026-06-21,,false
SKU-00400,Wheel Chock Rubber,RAW_MATERIALS,SUP-178,LOC-016,WH-P-BIN-40,37.0,40.0,252.65,2026-04-17,,false
SKU-00401,Steel Bolt M8,CHEMICALS,SUP-194,LOC-014,WH-N-BIN-41,98.0,0,418.45,2026-03-21,2026-09-15,true
SKU-00402,Hydraulic Hose 2in,ELECTRONICS,SUP-040,LOC-011,WH-K-BIN-42,418.0,25.0,201.35,2026-05-23,2026-09-29,false
SKU-00403,Industrial Solvent 5L,FOOD_DRY,SUP-074,LOC-008,WH-H-BIN-43,210.0,10.0,780.52,2026-05-30,,false
SKU-00404,Forklift Battery 24V,FOOD_COLD,SUP-093,LOC-006,WH-F-BIN-44,357.0,10.0,83.63,2026-02-13,2026-12-07,false
SKU-00405,Safety Gloves L,PACKAGING,SUP-198,LOC-006,WH-F-BIN-45,279.0,0.0,331.43,2026-03-07,2026-06-17,false
SKU-00406,Conveyor Belt Patch,MACHINERY_PARTS,SUP-182,LOC-002,WH-B-BIN-46,6.0,30.0,443.55,2026-04-16,2027-04-21,false
SKU-00407,Shrink Wrap Film Roll,PPE,SUP-163,LOC-016,WH-P-BIN-47,37.0,30.0,262.46,2026-02-24,2026-09-06,false
SKU-00408,Label Printer Ribbon,CLEANING,SUP-157,LOC-013,WH-M-BIN-48,444.0,20.0,243.59,2026-05-17,,false
SKU-00409,Dock Leveler Seal,MEDICAL,SUP-038,LOC-001,WH-A-BIN-49,429.0,0,436.29,2026-03-17,,false
SKU-00410,LED Warehouse Light,RAW_MATERIALS,SUP-186,LOC-007,WH-G-BIN-50,145.0,0,35.16,2026-06-07,2027-01-29,false
SKU-00412,Pallet Jack Wheel,ELECTRONICS,SUP-179,LOC-002,WH-B-BIN-52,214.0,15.0,736.23,2026-05-25,,false
SKU-00413,Barcode Scanner,FOOD_DRY,SUP-196,LOC-020,WH-T-BIN-53,362.0,15.0,21.56,2026-03-01,2026-06-15,false
SKU-00414,Fire Extinguisher 4kg,FOOD_COLD,SUP-129,LOC-003,WH-C-BIN-54,446.0,30.0,643.78,2026-01-19,,false
SKU-00415,PVC Pipe 50mm,PACKAGING,SUP-188,LOC-005,WH-E-BIN-55,453.0,20.0,116.13,2026-04-09,,false
SKU-00416,,MACHINERY_PARTS,SUP-105,LOC-016,WH-P-BIN-56,302.0,30.0,177.91,2026-06-05,2026-08-18,false
SKU-00417,Cable Tie Assorted,PPE,SUP-024,LOC-009,WH-I-BIN-57,2.0,15.0,684.21,2026-01-14,,false
SKU-00418,Dust Mask N95 Pack,CLEANING,SUP-080,LOC-004,WH-D-BIN-58,195.0,10.0,509.67,2026-03-04,2027-01-03,false
SKU-00419,Wooden Pallet Std,MEDICAL,SUP-172,LOC-019,WH-S-BIN-59,178.0,10.0,332.43,2026-01-30,2026-05-10,false
SKU-00420,Steel Shelving Unit,RAW_MATERIALS,SUP-013,LOC-009,WH-I-BIN-60,482.0,0.0,403.66,2026-02-11,,false
SKU-00421,Hand Truck,CHEMICALS,SUP-018,LOC-007,WH-G-BIN-61,6.0,10.0,253.13,2026-05-24,,false
SKU-00422,Spill Kit 20L,ELECTRONICS,SUP-118,LOC-005,WH-E-BIN-62,358.0,20.0,365.09,2026-04-18,,false
SKU-00423,Epoxy Resin 1L,FOOD_DRY,SUP-057,LOC-001,WH-A-BIN-63,459.0,15.0,465.34,2026-02-11,,false
SKU-00424,Chain Block 1T,FOOD_COLD,SUP-001,LOC-015,WH-O-BIN-64,137.0,30.0,232.57,2026-05-09,2027-06-05,false
SKU-00425,Temperature Logger,PACKAGING,SUP-077,LOC-013,WH-M-BIN-65,22.0,10.0,342.45,2026-03-02,2026-06-04,false
SKU-00426,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-060,LOC-012,WH-L-BIN-66,379.0,10.0,740.52,2026-03-16,2026-04-24,false
SKU-00427,,PPE,SUP-023,LOC-008,WH-H-BIN-67,2.0,40.0,515.92,2026-04-11,,false
SKU-00428,Compressed Air Hose,CLEANING,SUP-025,LOC-014,WH-N-BIN-68,184.0,0,232.32,2026-06-10,2026-02-26,false
SKU-00429,First Aid Refill,MEDICAL,SUP-113,LOC-009,WH-I-BIN-69,286.0,20.0,304.10,2026-01-14,,false
SKU-00431,Stretch Hood Film,CHEMICALS,SUP-070,LOC-019,WH-S-BIN-71,149.0,0,198.67,2026-05-29,,true
SKU-00432,Load Cell 500kg,ELECTRONICS,SUP-117,Warehouse B,WH-B-BIN-72,2.0,24.0,689.57,2026-01-09,,false
SKU-00433,Dock Bumpers Pair,FOOD_DRY,SUP-081,Warehouse P,WH-P-BIN-73,484.0,30.0,356.43,2026-05-30,2026-08-13,false
SKU-00434,,FOOD_COLD,SUP-019,LOC-004,WH-D-BIN-74,74.0,25.0,794.17,2026-04-15,,false
SKU-00435,Battery Charger 24V,PACKAGING,SUP-007,LOC-020,WH-T-BIN-75,5.0,15.0,648.50,2026-04-01,,false
SKU-00436,,MACHINERY_PARTS,SUP-109,LOC-019,WH-S-BIN-76,163.0,25.0,243.82,2026-02-01,,false
SKU-00437,Humidity Sensor Probe,PPE,SUP-180,LOC-014,WH-N-BIN-77,211.0,0,385.08,2026-01-02,,false
SKU-00438,Pallet Strap Tool,CLEANING,SUP-055,LOC-001,WH-A-BIN-78,139.0,40.0,250.27,2025-12-30,,false
