sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00175,Battery Charger 24V,PACKAGING,SUP-126,LOC-012,WH-L-BIN-35,460.0,0,784.02,2026-01-07,2026-12-09,false
SKU-00176,Mesh Security Cage,MACHINERY_PARTS,SUP-015,LOC-012,WH-L-BIN-36,140.0kilogram,20,233.98,May 21 2026,,false
SKU-00177,,PPE,SUP-070,WH-M,WH-M-BIN-37,40.0,20,745.79,2026-03-25,,false
SKU-00178,Pallet Strap Tool,CLEANING,SUP-034,LOC-007,WH-G-BIN-38,85.0kilogram,0,794.59,2026-01-25,May 28 2026,false
SKU-00179,Coolant Concentrate,MEDICAL,SUP-099,LOC-016,WH-P-BIN-39,68.0,20,536.26,21/01/2026,,false
SKU-00180,Wheel Chock Rubber,RAW_MATERIALS,SUP-200,LOC-012,WH-L-BIN-40,270.0kg,20,550.89,2026-02-06,Jul 22 2026,false
SKU-00181,Steel Bolt M8,CHEMICALS,SUP-148,LOC-007,WH-G-BIN-41,179.0 KG,15,296.46,04/01/2026,18/05/2026,false
SKU-00182,Hydraulic Hose 2in,ELECTRONICS,SUP-037,wh_i,WH-I-BIN-42,347.0kg,40,742.45,2026-05-15,,false
SKU-00183,Industrial Solvent 5L,FOOD_DRY,SUP-045,LOC-019,WH-S-BIN-43,241.0 KG,10,143.87,Dec 27 2025,,false
SKU-00184,Forklift Battery 24V,FOOD_COLD,SUP-107,LOC-020,WH-T-BIN-44,92.0kilogram,0,332.63,16/04/2026,15/11/2026,false
SKU-00185,Safety Gloves L,PACKAGING,SUP-045,LOC-003,WH-C-BIN-45,194.0 KG,,491.19,2026-01-11,,false
SKU-00186,Conveyor Belt Patch,MACHINERY_PARTS,SUP-087,wh-l,WH-L-BIN-46,260.0kg,40,28.11,12/05/2026,,false
SKU-00187,Shrink Wrap Film Roll,PPE,SUP-005,LOC-017,WH-Q-BIN-47,460.0,10,337.55,Jan 22 2026,,false
SKU-00188,Label Printer Ribbon,CLEANING,SUP-093,LOC-010,WH-J-BIN-48,7.0kg,28,622.00,2025-12-27,,false
SKU-00189,Dock Leveler Seal,MEDICAL,SUP-072,LOC-007,WH-G-BIN-49,470.0kg,10,26.46,21/04/2026,2026-08-22,false
SKU-00190,LED Warehouse Light,RAW_MATERIALS,SUP-062,LOC-006,WH-F-BIN-50,34.0kilogram,40,342.71,16/02/2026,,false
SKU-00191,Nitrile Gloves Box,CHEMICALS,SUP-164,LOC-019,WH-S-BIN-51,474.0kg,10,207.09,2026-02-12,,false
SKU-00192,Pallet Jack Wheel,ELECTRONICS,SUP-193,wh-e,WH-E-BIN-52,384.0kilogram,10,51.09,2026-06-15,2026-02-24,false
SKU-00193,Barcode Scanner,FOOD_DRY,SUP-059,LOC-018,WH-R-BIN-53,148.0kg,,316.64,2026-05-25,,false
SKU-00194,Fire Extinguisher 4kg,FOOD_COLD,SUP-115,LOC-018,WH-R-BIN-54,384.0kilogram,25,178.91,04/04/2026,,false
SKU-00195,PVC Pipe 50mm,PACKAGING,SUP-035,wh_e,WH-E-BIN-55,128.0 KG,20,104.26,2026-02-09,Nov 28 2026,false
SKU-00197,Cable Tie Assorted,PPE,SUP-117,LOC-006,WH-F-BIN-57,149.0kg,,527.38,2026-02-02,08/09/2026,false
SKU-00198,,CLEANING,SUP-089,LOC-017,WH-Q-BIN-58,5.0,15,29.81,11/03/2026,,false
SKU-00199,Wooden Pallet Std,MEDICAL,SUP-136,LOC-007,WH-G-BIN-59,318.0kg,15,434.53,06/02/2026,,false
SKU-00200,Steel Shelving Unit,RAW_MATERIALS,SUP-046,LOC-010,WH-J-BIN-60,5.0 KG,,554.17,2026-01-16,,false
SKU-00201,,CHEMICALS,SUP-064,whse r,WH-R-BIN-61,359.0kilogram,20,380.89,09/03/2026,,false
SKU-00202,Spill Kit 20L,ELECTRONICS,SUP-175,LOC-008,WH-H-BIN-62,110.0 KG,30,45.55,26/03/2026,,false
SKU-00203,Epoxy Resin 1L,FOOD_DRY,SUP-105,wh-j,WH-J-BIN-63,456.0 KG,10,474.46,Apr 02 2026,,false
SKU-00204,,FOOD_COLD,SUP-192,whse n,WH-N-BIN-64,350.0,25,414.39,24/02/2026,03/05/2027,false
SKU-00205,Temperature Logger,PACKAGING,SUP-184,LOC-007,WH-G-BIN-65,402.0 KG,25,261.80,Apr 02 2026,,false
SKU-00206,,MACHINERY_PARTS,SUP-150,LOC-011,WH-K-BIN-66,380.0kilogram,15,599.16,02/05/2026,,false
SKU-00207,Welding Rod 3.2mm,PPE,SUP-162,LOC-008,WH-H-BIN-67,9.0kg,20,457.62,11/05/2026,,false
SKU-00208,Compressed Air Hose,CLEANING,SUP-173,LOC-013,WH-M-BIN-68,278.0kg,15,283.76,22/01/2026,,false
SKU-00209,First Aid Refill,MEDICAL,SUP-127,LOC-020,WH-T-BIN-69,257.0kg,40,506.07,12/05/2026,,false
SKU-00211,Stretch Hood Film,CHEMICALS,SUP-184,LOC-018,WH-R-BIN-71,2.0kilogram,40,404.68,2026-03-03,,false
SKU-00212,,ELECTRONICS,SUP-015,LOC-020,WH-T-BIN-72,113.0kilogram,25,273.48,Apr 12 2026,,false
SKU-00213,Dock Bumpers Pair,FOOD_DRY,SUP-197,LOC-019,WH-S-BIN-73,7.0kilogram,24,537.21,2026-06-12,,false
SKU-00214,Floor Marking Paint,FOOD_COLD,SUP-003,wh_q,WH-Q-BIN-74,385.0 KG,10,388.03,Apr 30 2026,,false
SKU-00215,Battery Charger 24V,PACKAGING,SUP-041,LOC-009,WH-I-BIN-75,109.0kg,40,701.50,Dec 20 2025,,false
SKU-00216,,MACHINERY_PARTS,SUP-101,LOC-019,WH-S-BIN-76,198.0 KG,25,413.99,04/06/2026,,false
SKU-00217,Humidity Sensor Probe,PPE,SUP-030,Warehouse L,WH-L-BIN-77,83.0 KG,25,145.67,21/04/2026,,false
SKU-00218,Pallet Strap Tool,CLEANING,SUP-053,LOC-009,WH-I-BIN-78,140.0,0,541.06,23/12/2025,,false
SKU-00219,Coolant Concentrate,MEDICAL,SUP-128,LOC-016,WH-P-BIN-79,128.0,25,311.63,Mar 22 2026,,false
SKU-00220,Wheel Chock Rubber,RAW_MATERIALS,SUP-124,LOC-018,WH-R-BIN-80,44.0kilogram,20,567.67,Jan 15 2026,2026-05-08,false
SKU-00221,Steel Bolt M8,CHEMICALS,SUP-154,LOC-015,WH-O-BIN-01,8.0 KG,10,549.21,Apr 30 2026,Feb 21 2026,false
SKU-00222,Hydraulic Hose 2in,ELECTRONICS,SUP-106,LOC-001,WH-A-BIN-02,358.0kg,,212.83,2026-03-07,Feb 28 2026,false
SKU-00223,Industrial Solvent 5L,FOOD_DRY,SUP-182,LOC-013,WH-M-BIN-03,329.0kilogram,25,122.95,May 23 2026,,false
SKU-00225,,PACKAGING,SUP-075,LOC-006,WH-F-BIN-05,137.0kilogram,0,197.49,Jun 03 2026,,false
SKU-00226,,MACHINERY_PARTS,SUP-040,WH-G,WH-G-BIN-06,19.0,20,262.09,Feb 21 2026,17/01/2027,false
SKU-00227,Shrink Wrap Film Roll,PPE,SUP-126,LOC-013,WH-M-BIN-07,183.0kilogram,15,76.71,2026-06-01,,false
SKU-00228,Label Printer Ribbon,CLEANING,SUP-046,LOC-016,WH-P-BIN-08,372.0,30,673.23,08/04/2026,,false
SKU-00229,,MEDICAL,SUP-192,LOC-014,WH-N-BIN-09,25.0kilogram,40,511.93,11/01/2026,,false
SKU-00230,LED Warehouse Light,RAW_MATERIALS,SUP-169,LOC-007,WH-G-BIN-10,363.0kilogram,25,142.49,23/02/2026,,false
SKU-00231,,CHEMICALS,SUP-101,LOC-011,WH-K-BIN-11,172.0kg,40,467.29,30/05/2026,,false
SKU-00232,Pallet Jack Wheel,ELECTRONICS,SUP-101,LOC-011,WH-K-BIN-12,131.0kg,25,162.28,2026-05-09,2026-04-26,false
SKU-00233,Barcode Scanner,FOOD_DRY,SUP-014,WH-D,WH-D-BIN-13,9.0kilogram,20,370.93,Jan 01 2026,11/04/2026,false
SKU-00236,,MACHINERY_PARTS,SUP-053,LOC-003,WH-C-BIN-16,354.0kilogram,40,699.17,2025-12-21,,false
SKU-00237,Cable Tie Assorted,PPE,SUP-192,whse p,WH-P-BIN-17,363.0kilogram,40,129.75,Jan 06 2026,,false
SKU-00238,,CLEANING,SUP-196,WH-F,WH-F-BIN-18,324.0kilogram,0,369.73,2025-12-19,,false
SKU-00239,Wooden Pallet Std,MEDICAL,SUP-086,LOC-002,WH-B-BIN-19,172.0kilogram,20,380.41,Apr 30 2026,,false
SKU-00240,,RAW_MATERIALS,SUP-155,LOC-019,WH-S-BIN-20,331.0kg,25,563.63,30/04/2026,,false
SKU-00241,Hand Truck,CHEMICALS,SUP-003,LOC-016,WH-P-BIN-21,4.0kilogram,10,85.69,14/05/2026,,true
SKU-00242,Spill Kit 20L,ELECTRONICS,SUP-050,LOC-019,WH-S-BIN-22,437.0 KG,25,201.27,27/01/2026,2026-06-07,false
SKU-00243,Epoxy Resin 1L,FOOD_DRY,SUP-074,LOC-018,WH-R-BIN-23,204.0 KG,10,792.68,Feb 01 2026,2027-05-23,false
SKU-00244,Chain Block 1T,FOOD_COLD,SUP-045,LOC-009,WH-I-BIN-24,340.0 KG,40,283.85,Mar 02 2026,Apr 01 2026,false
SKU-00245,Temperature Logger,PACKAGING,SUP-122,LOC-003,WH-C-BIN-25,361.0,25,126.90,2026-04-20,,false
SKU-00246,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-093,LOC-012,WH-L-BIN-26,373.0 KG,15,695.96,24/02/2026,,false
SKU-00247,Welding Rod 3.2mm,PPE,SUP-002,LOC-007,WH-G-BIN-27,3.0,,487.47,19/04/2026,,false
SKU-00248,Compressed Air Hose,CLEANING,SUP-092,LOC-008,WH-H-BIN-28,298.0,15,300.90,2026-04-27,,false
SKU-00249,First Aid Refill,MEDICAL,SUP-154,LOC-012,WH-L-BIN-29,229.0,40,532.02,2026-02-08,,false
SKU-00250,Racking Beam 2.4m,RAW_MATERIALS,SUP-106,LOC-009,WH-I-BIN-30,366.0kg,,122.41,2026-02-02,Mar 20 2026,false
SKU-00251,Stretch Hood Film,CHEMICALS,SUP-027,LOC-008,WH-H-BIN-31,25.0,0,284.03,Dec 22 2025,,true
SKU-00252,Load Cell 500kg,ELECTRONICS,SUP-013,Warehouse R,WH-R-BIN-32,265.0,30,753.69,Jun 09 2026,,false
SKU-00253,Dock Bumpers Pair,FOOD_DRY,SUP-139,LOC-011,WH-K-BIN-33,9.0kg,10,450.49,02/01/2026,15/06/2026,false
SKU-00254,Floor Marking Paint,FOOD_COLD,SUP-175,LOC-018,WH-R-BIN-34,235.0kg,,204.40,2026-02-24,,false
SKU-00255,Battery Charger 24V,PACKAGING,SUP-151,LOC-003,WH-C-BIN-35,248.0kg,15,342.56,Apr 27 2026,,false
SKU-00256,,MACHINERY_PARTS,SUP-163,whse m,WH-M-BIN-36,218.0kg,20,654.16,2026-02-22,2026-12-16,false
SKU-00257,Humidity Sensor Probe,PPE,SUP-191,whse i,WH-I-BIN-37,229.0kg,30,715.54,2026-05-09,,false
SKU-00258,Pallet Strap Tool,CLEANING,SUP-178,wh_e,WH-E-BIN-38,490.0kg,,61.26,2026-06-15,,false
SKU-00259,Coolant Concentrate,MEDICAL,SUP-056,LOC-006,WH-F-BIN-39,168.0kg,25,232.06,27/03/2026,,false
SKU-00260,Wheel Chock Rubber,RAW_MATERIALS,SUP-083,LOC-002,WH-B-BIN-40,79.0,15,507.45,12/04/2026,2026-02-19,false
SKU-00261,Steel Bolt M8,CHEMICALS,SUP-034,whse p,WH-P-BIN-41,8.0kilogram,30,217.21,2026-01-16,Aug 23 2026,false
SKU-00262,Hydraulic Hose 2in,ELECTRONICS,SUP-105,wh-h,WH-H-BIN-42,28.0 KG,25,465.32,2026-01-11,,false
SKU-00263,Industrial Solvent 5L,FOOD_DRY,SUP-024,Warehouse R,WH-R-BIN-43,404.0 KG,25,293.14,09/01/2026,24/02/2027,false
SKU-00265,Safety Gloves L,PACKAGING,SUP-135,whse q,WH-Q-BIN-45,288.0 KG,20,547.05,Mar 19 2026,,false
SKU-00266,Conveyor Belt Patch,MACHINERY_PARTS,SUP-116,LOC-012,WH-L-BIN-46,9.0,10,766.56,2026-01-13,,false
SKU-00267,Shrink Wrap Film Roll,PPE,SUP-017,LOC-013,WH-M-BIN-47,144.0,25,202.28,2026-02-13,,false
SKU-00268,Label Printer Ribbon,CLEANING,SUP-072,whse p,WH-P-BIN-48,244.0kilogram,15,407.06,04/02/2026,May 18 2026,false
SKU-00269,Dock Leveler Seal,MEDICAL,SUP-114,whse o,WH-O-BIN-49,216.0 KG,,734.13,26/05/2026,Feb 26 2026,false
SKU-00270,LED Warehouse Light,RAW_MATERIALS,SUP-194,WH-R,WH-R-BIN-50,446.0,30,696.64,29/01/2026,,false
SKU-00271,Nitrile Gloves Box,CHEMICALS,SUP-033,wh-h,WH-H-BIN-51,115.0,,24.72,2026-05-31,2026-03-08,true
SKU-00272,Pallet Jack Wheel,ELECTRONICS,SUP-082,LOC-001,WH-A-BIN-52,199.0kg,20,292.73,2026-06-07,,false
SKU-00273,Barcode Scanner,FOOD_DRY,SUP-187,LOC-011,WH-K-BIN-53,54.0kg,30,233.78,2026-05-14,,false
SKU-00274,Fire Extinguisher 4kg,FOOD_COLD,SUP-027,LOC-016,WH-P-BIN-54,116.0kg,,46.15,2026-03-03,,false
SKU-00275,,PACKAGING,SUP-061,LOC-011,WH-K-BIN-55,210.0kg,,490.80,15/02/2026,,false
SKU-00276,Rubber Gasket Set,MACHINERY_PARTS,SUP-150,LOC-011,WH-K-BIN-56,26.0kg,40,584.73,16/05/2026,Oct 19 2026,false
SKU-00277,,PPE,SUP-104,wh-t,WH-T-BIN-57,288.0,10,507.05,06/02/2026,,false
SKU-00278,,CLEANING,SUP-038,LOC-018,WH-R-BIN-58,379.0kilogram,,751.68,2026-04-13,,false
SKU-00279,Wooden Pallet Std,MEDICAL,SUP-151,WH-B,WH-B-BIN-59,253.0,,199.31,Feb 24 2026,,false
SKU-00280,,RAW_MATERIALS,SUP-106,wh-m,WH-M-BIN-60,311.0 KG,,648.71,Mar 22 2026,,false
SKU-00281,Hand Truck,CHEMICALS,SUP-194,LOC-001,WH-A-BIN-61,371.0kg,,356.06,11/05/2026,,false
SKU-00282,Spill Kit 20L,ELECTRONICS,SUP-157,LOC-006,WH-F-BIN-62,415.0kilogram,40,490.50,2026-04-30,27/02/2027,false
SKU-00283,,FOOD_DRY,SUP-104,WH-E,WH-E-BIN-63,95.0 KG,20,191.61,Mar 22 2026,,false
SKU-00284,Chain Block 1T,FOOD_COLD,SUP-078,LOC-020,WH-T-BIN-64,60.0kilogram,40,354.78,Apr 24 2026,Mar 07 2027,false
SKU-00285,Temperature Logger,PACKAGING,SUP-142,wh_s,WH-S-BIN-65,414.0kilogram,0,223.81,2026-01-03,,false
SKU-00286,,MACHINERY_PARTS,SUP-142,wh_k,WH-K-BIN-66,386.0kg,,369.36,07/06/2026,,false
SKU-00287,,PPE,SUP-172,WH-Q,WH-Q-BIN-67,11.0,30,553.16,15/06/2026,,false
SKU-00288,Compressed Air Hose,CLEANING,SUP-051,LOC-012,WH-L-BIN-68,220.0,40,175.11,Jan 08 2026,Apr 09 2027,false
SKU-00289,First Aid Refill,MEDICAL,SUP-009,wh-l,WH-L-BIN-69,252.0kilogram,0,638.41,04/06/2026,,false
SKU-00290,Racking Beam 2.4m,RAW_MATERIALS,SUP-156,Warehouse N,WH-N-BIN-70,5.0kilogram,,438.91,2026-01-25,,false
SKU-00291,,CHEMICALS,SUP-008,LOC-015,WH-O-BIN-71,6.0 KG,17,446.28,07/05/2026,,true
SKU-00293,,FOOD_DRY,SUP-022,LOC-010,WH-J-BIN-73,4.0kg,15,342.03,2026-04-27,Feb 22 2026,false
SKU-00294,Floor Marking Paint,FOOD_COLD,SUP-010,LOC-019,WH-S-BIN-74,290.0,0,210.12,07/02/2026,,false
SKU-00295,Battery Charger 24V,PACKAGING,SUP-109,Warehouse G,WH-G-BIN-75,497.0kg,,131.18,2026-01-29,,false
SKU-00296,,MACHINERY_PARTS,SUP-109,LOC-013,WH-M-BIN-76,361.0kg,20,298.37,18/03/2026,,false
SKU-00298,Pallet Strap Tool,CLEANING,SUP-063,LOC-015,WH-O-BIN-78,487.0,40,256.12,03/01/2026,17/07/2026,false
SKU-00299,Coolant Concentrate,MEDICAL,SUP-124,Warehouse O,WH-O-BIN-79,86.0kilogram,40,144.71,2025-12-21,Jun 10 2026,false
SKU-00300,Wheel Chock Rubber,RAW_MATERIALS,SUP-167,LOC-018,WH-R-BIN-80,397.0kg,30,433.38,Mar 26 2026,Mar 27 2026,false
SKU-00301,Steel Bolt M8,CHEMICALS,SUP-136,wh-k,WH-K-BIN-01,97.0 KG,25,289.11,Feb 15 2026,,false
SKU-00303,Industrial Solvent 5L,FOOD_DRY,SUP-040,LOC-001,WH-A-BIN-03,78.0 KG,20,588.64,30/03/2026,Mar 12 2027,false
SKU-00304,,FOOD_COLD,SUP-063,Warehouse S,WH-S-BIN-04,227.0 KG,10,658.07,2026-05-24,29/06/2027,false
SKU-00305,Safety Gloves L,PACKAGING,SUP-163,LOC-011,WH-K-BIN-05,342.0kg,20,15.28,2026-04-06,08/12/2026,false
SKU-00307,Shrink Wrap Film Roll,PPE,SUP-012,Warehouse L,WH-L-BIN-07,41.0kg,10,29.07,02/01/2026,,false
SKU-00308,Label Printer Ribbon,CLEANING,SUP-151,Warehouse R,WH-R-BIN-08,86.0,15,713.69,2026-01-07,Feb 24 2026,false
SKU-00309,Dock Leveler Seal,MEDICAL,SUP-167,wh_b,WH-B-BIN-09,178.0 KG,25,520.00,Dec 19 2025,Feb 24 2027,false
SKU-00311,,CHEMICALS,SUP-168,wh-h,WH-H-BIN-11,128.0,25,696.92,30/03/2026,,true
SKU-00312,Pallet Jack Wheel,ELECTRONICS,SUP-191,Warehouse Q,WH-Q-BIN-12,4.0,10,697.20,27/12/2025,Dec 14 2026,false
SKU-00313,Barcode Scanner,FOOD_DRY,SUP-067,LOC-006,WH-F-BIN-13,351.0kilogram,20,568.73,2026-03-05,,false
SKU-00314,Fire Extinguisher 4kg,FOOD_COLD,SUP-172,wh-h,WH-H-BIN-14,38.0kg,,170.95,2026-01-26,,false
SKU-00315,PVC Pipe 50mm,PACKAGING,SUP-070,wh_a,WH-A-BIN-15,466.0 KG,40,589.84,Feb 09 2026,,false
SKU-00316,Rubber Gasket Set,MACHINERY_PARTS,SUP-081,WH-F,WH-F-BIN-16,7.0 KG,10,452.57,2026-02-07,,false
SKU-00317,Cable Tie Assorted,PPE,SUP-054,LOC-015,WH-O-BIN-17,274.0kg,10,94.33,Mar 06 2026,,false
SKU-00319,Wooden Pallet Std,MEDICAL,SUP-027,whse r,WH-R-BIN-19,14.0 KG,15,482.99,2025-12-24,,false
SKU-00320,Steel Shelving Unit,RAW_MATERIALS,SUP-141,Warehouse F,WH-F-BIN-20,7.0kilogram,10,328.27,07/05/2026,,false
SKU-00321,Hand Truck,CHEMICALS,SUP-113,wh_l,WH-L-BIN-21,6.0,15,323.14,2026-02-07,26/02/2027,false
SKU-00322,Spill Kit 20L,ELECTRONICS,SUP-198,LOC-006,WH-F-BIN-22,102.0kg,0,742.45,03/01/2026,,false
SKU-00323,Epoxy Resin 1L,FOOD_DRY,SUP-080,wh-s,WH-S-BIN-23,163.0,25,518.75,09/01/2026,,false
SKU-00325,Temperature Logger,PACKAGING,SUP-060,WH-O,WH-O-BIN-25,22.0 KG,40,31.38,05/04/2026,2027-02-18,false
SKU-00327,Welding Rod 3.2mm,PPE,SUP-068,LOC-003,WH-C-BIN-27,485.0,0,267.71,09/04/2026,,false
SKU-00328,Compressed Air Hose,CLEANING,SUP-197,whse i,WH-I-BIN-28,5.0kg,10,528.36,Jan 04 2026,,false
SKU-00329,First Aid Refill,MEDICAL,SUP-154,LOC-005,WH-E-BIN-29,232.0,0,207.05,29/12/2025,,false
SKU-00330,Racking Beam 2.4m,RAW_MATERIALS,SUP-030,LOC-019,WH-S-BIN-30,132.0,0,204.92,2026-02-06,,false
SKU-00331,Stretch Hood Film,CHEMICALS,SUP-110,LOC-016,WH-P-BIN-31,30.0 KG,15,356.51,14/01/2026,,true
SKU-00332,Load Cell 500kg,ELECTRONICS,SUP-189,LOC-011,WH-K-BIN-32,179.0,15,3.94,2026-02-11,,false
SKU-00333,Dock Bumpers Pair,FOOD_DRY,SUP-169,LOC-010,WH-J-BIN-33,81.0,40,217.67,May 03 2026,,false
SKU-00335,Battery Charger 24V,PACKAGING,SUP-049,LOC-004,WH-D-BIN-35,117.0 KG,20,70.88,Apr 26 2026,,false
SKU-00336,Mesh Security Cage,MACHINERY_PARTS,SUP-111,Warehouse E,WH-E-BIN-36,98.0 KG,,100.06,Dec 21 2025,,false
SKU-00337,Humidity Sensor Probe,PPE,SUP-089,Warehouse L,WH-L-BIN-37,6.0kilogram,,290.90,May 10 2026,Jun 02 2027,false
SKU-00338,Pallet Strap Tool,CLEANING,SUP-087,whse p,WH-P-BIN-38,208.0kilogram,10,409.42,06/04/2026,,false
SKU-00340,Wheel Chock Rubber,RAW_MATERIALS,SUP-113,LOC-001,WH-A-BIN-40,261.0,15,554.43,2026-04-29,,false
SKU-00342,Hydraulic Hose 2in,ELECTRONICS,SUP-136,LOC-016,WH-P-BIN-42,395.0kg,10,362.14,14/04/2026,,false
SKU-00343,Industrial Solvent 5L,FOOD_DRY,SUP-105,wh_e,WH-E-BIN-43,249.0kilogram,15,348.67,09/01/2026,,false
SKU-00344,Forklift Battery 24V,FOOD_COLD,SUP-130,LOC-011,WH-K-BIN-44,280.0kilogram,0,610.33,2026-01-29,,false
SKU-00345,Safety Gloves L,PACKAGING,SUP-164,LOC-015,WH-O-BIN-45,254.0kilogram,40,233.04,11/01/2026,May 06 2027,false
SKU-00346,Conveyor Belt Patch,MACHINERY_PARTS,SUP-050,wh-t,WH-T-BIN-46,57.0,,396.93,2026-03-04,,false
SKU-00347,,PPE,SUP-130,wh_n,WH-N-BIN-47,383.0,20,265.61,04/03/2026,Jul 02 2027,false
SKU-00348,Label Printer Ribbon,CLEANING,SUP-113,LOC-014,WH-N-BIN-48,276.0kilogram,40,100.51,2026-04-24,Feb 04 2027,false
SKU-00349,,MEDICAL,SUP-124,LOC-004,WH-D-BIN-49,8.0kilogram,25,444.55,2026-01-30,,false
SKU-00350,LED Warehouse Light,RAW_MATERIALS,SUP-049,LOC-008,WH-H-BIN-50,72.0kg,15,709.86,22/05/2026,,false
SKU-00351,,CHEMICALS,SUP-005,LOC-017,WH-Q-BIN-51,223.0kg,10,339.85,Jan 29 2026,20/11/2026,true
SKU-00352,Pallet Jack Wheel,ELECTRONICS,SUP-153,LOC-004,WH-D-BIN-52,276.0kg,15,516.27,Mar 14 2026,,false
SKU-00354,Fire Extinguisher 4kg,FOOD_COLD,SUP-091,LOC-004,WH-D-BIN-54,416.0kg,20,436.25,22/05/2026,,false
SKU-00356,Rubber Gasket Set,MACHINERY_PARTS,SUP-067,LOC-008,WH-H-BIN-56,64.0,0,303.31,2026-02-26,2027-06-25,false
SKU-00358,Dust Mask N95 Pack,CLEANING,SUP-047,LOC-014,WH-N-BIN-58,386.0kg,15,32.22,10/05/2026,26/04/2026,false
SKU-00359,Wooden Pallet Std,MEDICAL,SUP-168,LOC-014,WH-N-BIN-59,14.0,,442.65,Jan 12 2026,,false
SKU-00360,Steel Shelving Unit,RAW_MATERIALS,SUP-038,LOC-005,WH-E-BIN-60,73.0kilogram,20,557.66,26/02/2026,,false
SKU-00362,Spill Kit 20L,ELECTRONICS,SUP-087,LOC-008,WH-H-BIN-62,1.0,10,28.47,25/03/2026,,false
SKU-00364,Chain Block 1T,FOOD_COLD,SUP-128,LOC-019,WH-S-BIN-64,29.0,40,707.65,May 30 2026,,false
SKU-00365,Temperature Logger,PACKAGING,SUP-145,LOC-002,WH-B-BIN-65,264.0,30,425.72,2026-02-28,2027-02-17,false
SKU-00366,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-013,wh_l,WH-L-BIN-66,129.0kg,30,446.61,2025-12-25,Feb 01 2027,false
SKU-00367,,PPE,SUP-030,wh-f,WH-F-BIN-67,41.0 KG,20,45.03,2025-12-22,24/10/2026,false
SKU-00368,Compressed Air Hose,CLEANING,SUP-022,LOC-015,WH-O-BIN-68,1.0kg,20,483.01,May 07 2026,Jul 21 2026,false
SKU-00369,First Aid Refill,MEDICAL,SUP-014,LOC-001,WH-A-BIN-69,452.0 KG,20,319.45,05/06/2026,,false
SKU-00370,Racking Beam 2.4m,RAW_MATERIALS,SUP-002,LOC-016,WH-P-BIN-70,110.0 KG,40,394.97,Feb 04 2026,,false
SKU-00371,Stretch Hood Film,CHEMICALS,SUP-168,WH-K,WH-K-BIN-71,339.0 KG,25,424.66,03/05/2026,,true
SKU-00372,Load Cell 500kg,ELECTRONICS,SUP-119,LOC-006,WH-F-BIN-72,6.0kilogram,15,123.84,Apr 23 2026,,false
SKU-00373,Dock Bumpers Pair,FOOD_DRY,SUP-035,WH-F,WH-F-BIN-73,252.0kilogram,,206.23,2026-05-18,Dec 30 2026,false
SKU-00374,,FOOD_COLD,SUP-152,whse j,WH-J-BIN-74,456.0 KG,40,760.68,01/04/2026,,false
SKU-00376,Mesh Security Cage,MACHINERY_PARTS,SUP-075,wh-l,WH-L-BIN-76,9.0,15,250.41,13/01/2026,,false
SKU-00377,Humidity Sensor Probe,PPE,SUP-117,LOC-009,WH-I-BIN-77,27.0 KG,30,664.47,2026-05-02,,false
SKU-00379,Coolant Concentrate,MEDICAL,SUP-056,LOC-014,WH-N-BIN-79,230.0,,195.26,Mar 18 2026,,false
SKU-00380,Wheel Chock Rubber,RAW_MATERIALS,SUP-164,LOC-012,WH-L-BIN-80,207.0kg,40,734.65,Jan 27 2026,,false
SKU-00381,Steel Bolt M8,CHEMICALS,SUP-139,LOC-008,WH-H-BIN-01,24.0 KG,25,372.89,Jun 07 2026,,false
SKU-00382,Hydraulic Hose 2in,ELECTRONICS,SUP-188,WH-B,WH-B-BIN-02,79.0kilogram,15,703.29,18/04/2026,2027-06-03,false
SKU-00384,Forklift Battery 24V,FOOD_COLD,SUP-001,LOC-017,WH-Q-BIN-04,118.0kg,20,539.32,Jan 18 2026,23/01/2027,false
SKU-00385,Safety Gloves L,PACKAGING,SUP-068,LOC-014,WH-N-BIN-05,5.0kilogram,10,74.33,2026-01-08,,false
SKU-00386,,MACHINERY_PARTS,SUP-054,LOC-007,WH-G-BIN-06,14.0,20,647.94,09/03/2026,2026-10-13,false
SKU-00387,Shrink Wrap Film Roll,PPE,SUP-176,LOC-002,WH-B-BIN-07,13.0,30,106.10,2026-03-09,,false
SKU-00388,,CLEANING,SUP-059,LOC-013,WH-M-BIN-08,79.0kg,15,723.50,May 07 2026,,false
SKU-00389,Dock Leveler Seal,MEDICAL,SUP-027,whse g,WH-G-BIN-09,52.0,10,98.62,17/01/2026,,false
SKU-00390,LED Warehouse Light,RAW_MATERIALS,SUP-082,Warehouse J,WH-J-BIN-10,491.0,25,483.77,03/01/2026,Sep 10 2026,false
SKU-00391,Nitrile Gloves Box,CHEMICALS,SUP-093,whse s,WH-S-BIN-11,1.0kg,10,331.63,Feb 23 2026,Jan 02 2027,false
SKU-00392,Pallet Jack Wheel,ELECTRONICS,SUP-164,LOC-008,WH-H-BIN-12,100.0,20,293.11,Mar 13 2026,,false
SKU-00393,,FOOD_DRY,SUP-121,LOC-003,WH-C-BIN-13,241.0kilogram,0,193.37,Jun 08 2026,10/09/2026,false
