shipment_id,sku,supplier_id,destination_location_id,quantity_kg,status,expected_arrival,actual_arrival,carrier,tracking_number,cost_myr
SHP-106829,SKU-00115,SUP-015,LOC-006,53,DELIVERED,2026-08-07,2026-08-09,DHL MY,TRK4247103390,1759.68
SHP-106830,SKU-00323,SUP-089,LOC-009,457,DELIVERED,2026-06-02,2026-06-03,TNT Malaysia,TRK4019508924,2165.73
SHP-106831,SKU-00296,SUP-200,LOC-006,15,DELAYED,2026-07-30,,TNT Malaysia,TRK4555941353,54.05
SHP-106832,SKU-00047,SUP-069,LOC-002,240,DELIVERED,2026-06-18,2026-06-18,DHL MY,TRK8184657054,4029.43
SHP-106833,SKU-00121,SUP-087,LOC-001,480,DELIVERED,2026-06-24,2026-06-26,Pos Laju,TRK7451920915,483.30
SHP-106834,SKU-00293,SUP-122,LOC-007,143,DELAYED,2026-07-29,,Pos Laju,TRK5559002606,2523.95
SHP-106835,SKU-00381,SUP-144,LOC-009,234,IN_TRANSIT,2026-07-31,,City-Link,TRK1625238231,2287.55
SHP-106836,SKU-00442,SUP-031,LOC-002,304,PENDING,2026-06-11,,J&T Express,TRK9143985105,2536.84
SHP-106837,SKU-00394,SUP-187,LOC-016,194,DELAYED,2026-07-30,,TNT Malaysia,TRK8082691024,4597.20
SHP-106838,SKU-00196,SUP-179,LOC-019,167,DELIVERED,2026-08-05,2026-08-04,DHL MY,TRK2806732994,3964.52
SHP-106839,SKU-00032,SUP-134,LOC-002,11,DELIVERED,2026-05-22,2026-05-24,TNT Malaysia,TRK6381563415,1720.15
SHP-106840,SKU-00328,SUP-119,LOC-017,158,DELAYED,2026-07-23,,DHL MY,TRK3659182881,2273.47
SHP-106841,SKU-00461,SUP-126,LOC-014,472,DELIVERED,2026-06-23,2026-06-23,City-Link,TRK8248636648,3107.85
SHP-106842,SKU-00135,SUP-143,LOC-007,349,PENDING,2026-08-03,,J&T Express,TRK2276196224,337.02
SHP-106843,SKU-00105,SUP-156,LOC-006,370,DELIVERED,2026-07-23,2026-07-25,TNT Malaysia,TRK1215247985,3648.83
SHP-106844,SKU-00371,SUP-184,LOC-019,385,DELIVERED,2026-06-15,2026-06-17,City-Link,TRK2838638715,1441.94
SHP-106845,SKU-00451,SUP-134,LOC-007,478,IN_TRANSIT,2026-06-26,,TNT Malaysia,TRK7815270548,1818.30
SHP-106846,SKU-00383,SUP-005,LOC-013,121,DELIVERED,2026-06-05,2026-06-04,GDEX,TRK7633638199,4399.06
SHP-106847,SKU-00178,SUP-116,LOC-012,424,DELIVERED,2026-07-21,2026-07-20,City-Link,TRK5278461601,1424.69
SHP-106848,SKU-00125,SUP-158,LOC-002,221,DELIVERED,2026-05-12,2026-05-14,GDEX,TRK9182801369,3569.96
SHP-106849,SKU-00385,SUP-089,LOC-013,263,DELIVERED,2026-05-28,2026-05-28,Pos Laju,TRK7446843448,4805.90
SHP-106850,SKU-00051,SUP-032,LOC-001,126,IN_TRANSIT,2026-06-11,,J&T Express,TRK6432203982,1055.73
SHP-106851,SKU-00484,SUP-111,LOC-014,311,IN_TRANSIT,2026-05-24,,J&T Express,TRK1739284176,3124.67
SHP-106852,SKU-00118,SUP-174,LOC-001,167,IN_TRANSIT,2026-06-04,,DHL MY,TRK8376341693,1951.33
SHP-106853,SKU-00474,SUP-046,LOC-003,137,PENDING,2026-06-23,,City-Link,TRK6435781208,1776.11
SHP-106854,SKU-00435,SUP-022,LOC-016,457,IN_TRANSIT,2026-08-10,,DHL MY,TRK3840193451,3957.10
SHP-106855,SKU-00184,SUP-073,LOC-018,289,DELIVERED,2026-06-07,2026-06-07,DHL MY,TRK1529546427,2044.50
SHP-106856,SKU-00075,SUP-064,LOC-019,137,IN_TRANSIT,2026-07-31,,Pos Laju,TRK9432941271,2341.93
SHP-106857,SKU-00282,SUP-021,LOC-010,219,DELIVERED,2026-05-17,2026-05-17,TNT Malaysia,TRK3272899738,3886.33
SHP-106858,SKU-00026,SUP-090,LOC-002,69,IN_TRANSIT,2026-05-27,,Pos Laju,TRK8232551690,799.51
SHP-106859,SKU-00366,SUP-033,LOC-020,428,PENDING,2026-06-04,,TNT Malaysia,TRK4010534479,4742.02
SHP-106860,SKU-00417,SUP-061,LOC-009,490,DELIVERED,2026-07-07,2026-07-09,City-Link,TRK1919945623,2538.34
SHP-106861,SKU-00276,SUP-097,LOC-020,332,DELIVERED,2026-06-27,2026-06-26,TNT Malaysia,TRK6813649410,2803.61
SHP-106862,SKU-00116,SUP-184,LOC-019,216,CANCELLED,2026-07-10,,GDEX,TRK3367390775,3487.03
SHP-106863,SKU-00344,SUP-020,LOC-017,64,DELIVERED,2026-07-01,2026-07-02,City-Link,TRK4250907891,1377.01
SHP-106864,SKU-00356,SUP-113,LOC-010,192,DELIVERED,2026-05-20,2026-05-20,J&T Express,TRK5871327549,3138.02
SHP-106865,SKU-00037,SUP-126,LOC-018,162,PENDING,2026-08-09,,Pos Laju,TRK3844910254,4335.35
SHP-106866,SKU-00006,SUP-073,LOC-001,363,DELAYED,2026-07-28,,Pos Laju,TRK6141394199,4681.18
SHP-106867,SKU-00495,SUP-102,LOC-007,320,DELIVERED,2026-05-27,2026-05-27,J&T Express,TRK3230597944,4150.60
SHP-106868,SKU-00370,SUP-030,LOC-013,240,DELIVERED,2026-08-07,2026-08-06,DHL MY,TRK6030267834,4343.30
SHP-106869,SKU-00441,SUP-153,LOC-014,186,DELIVERED,2026-05-07,2026-05-07,TNT Malaysia,TRK5509081470,3399.44
SHP-106870,SKU-00093,SUP-184,LOC-016,114,DELAYED,2026-07-22,,Pos Laju,TRK9955713554,445.35
SHP-106871,SKU-00431,SUP-074,LOC-006,317,DELIVERED,2026-07-27,2026-07-26,City-Link,TRK7743946834,3972.55
SHP-106872,SKU-00183,SUP-174,LOC-006,298,PENDING,2026-06-25,,TNT Malaysia,TRK8023575708,705.20
SHP-106873,SKU-00049,SUP-193,LOC-011,222,PENDING,2026-05-05,,DHL MY,TRK2260014195,2075.05
SHP-106874,SKU-00323,SUP-056,LOC-014,459,DELIVERED,2026-06-23,2026-06-22,TNT Malaysia,TRK2850853381,644.33
SHP-106875,SKU-00478,SUP-022,LOC-019,6,DELIVERED,2026-06-28,2026-06-27,DHL MY,TRK5757087388,4150.73
SHP-106876,SKU-00030,SUP-077,LOC-014,50,DELIVERED,2026-06-27,2026-06-27,TNT Malaysia,TRK6481768958,2432.40
SHP-106877,SKU-00212,SUP-160,LOC-013,35,DELIVERED,2026-07-19,2026-07-20,City-Link,TRK4388185168,2528.03
SHP-106878,SKU-00162,SUP-052,LOC-003,363,DELIVERED,2026-07-08,2026-07-09,GDEX,TRK4960411158,974.46
SHP-106879,SKU-00493,SUP-165,LOC-004,102,CANCELLED,2026-07-11,,GDEX,TRK2223175307,4073.64
SHP-106880,SKU-00008,SUP-083,LOC-007,38,PENDING,2026-05-27,,City-Link,TRK4250337219,4206.14
SHP-106881,SKU-00120,SUP-171,LOC-001,33,DELIVERED,2026-06-04,2026-06-04,Pos Laju,TRK1956096060,4155.21
SHP-106882,SKU-00121,SUP-152,LOC-016,413,DELIVERED,2026-08-02,2026-08-01,GDEX,TRK7518336250,398.32
SHP-106883,SKU-00266,SUP-070,LOC-006,65,DELIVERED,2026-07-10,2026-07-12,City-Link,TRK3762497186,4191.38
SHP-106884,SKU-00186,SUP-109,LOC-012,358,PENDING,2026-07-27,,GDEX,TRK4297656617,3117.13
SHP-106885,SKU-00259,SUP-142,LOC-013,455,DELIVERED,2026-07-27,2026-07-28,TNT Malaysia,TRK7430787092,2864.08
SHP-106886,SKU-00118,SUP-030,LOC-009,396,DELIVERED,2026-06-17,2026-06-16,Pos Laju,TRK7072671338,4194.53
SHP-106887,SKU-00034,SUP-113,LOC-015,135,IN_TRANSIT,2026-06-23,,DHL MY,TRK5059935877,1182.32
SHP-106888,SKU-00099,SUP-149,LOC-007,486,IN_TRANSIT,2026-07-25,,Pos Laju,TRK7180050723,3827.54
SHP-106889,SKU-00280,SUP-090,LOC-016,29,IN_TRANSIT,2026-08-04,,Pos Laju,TRK5926926243,2189.66
SHP-106890,SKU-00275,SUP-165,LOC-019,10,IN_TRANSIT,2026-07-08,,Pos Laju,TRK7125929846,3465.13
SHP-106891,SKU-00038,SUP-042,LOC-004,460,DELIVERED,2026-07-18,2026-07-17,TNT Malaysia,TRK2729305677,1696.89
SHP-106892,SKU-00468,SUP-149,LOC-005,345,DELIVERED,2026-07-17,2026-07-16,DHL MY,TRK6706156164,2216.11
SHP-106893,SKU-00468,SUP-130,LOC-014,418,DELIVERED,2026-06-02,2026-06-01,GDEX,TRK7738559467,2721.21
SHP-106894,SKU-00013,SUP-038,LOC-001,178,PENDING,2026-07-13,,DHL MY,TRK3554638215,330.99
SHP-106895,SKU-00167,SUP-116,LOC-017,471,DELIVERED,2026-06-21,2026-06-20,GDEX,TRK6840420583,3593.74
SHP-106896,SKU-00237,SUP-165,LOC-016,390,IN_TRANSIT,2026-07-03,,GDEX,TRK1111734849,3522.49
SHP-106897,SKU-00148,SUP-050,LOC-002,278,DELIVERED,2026-07-28,2026-07-30,Pos Laju,TRK8745755122,1990.97
SHP-106898,SKU-00233,SUP-171,LOC-013,389,DELIVERED,2026-05-27,2026-05-26,GDEX,TRK4364106631,467.67
SHP-106899,SKU-00371,SUP-065,LOC-004,334,DELAYED,2026-07-24,,Pos Laju,TRK5155232985,2428.10
SHP-106900,SKU-00119,SUP-095,LOC-016,444,DELIVERED,2026-05-05,2026-05-05,DHL MY,TRK5697404358,4237.95
SHP-106901,SKU-00452,SUP-124,LOC-006,188,DELIVERED,2026-06-13,2026-06-13,City-Link,TRK7851826162,3079.74
SHP-106902,SKU-00426,SUP-029,LOC-015,133,DELIVERED,2026-08-07,2026-08-09,City-Link,TRK9925845860,3285.62
SHP-106903,SKU-00077,SUP-077,LOC-001,228,DELIVERED,2026-06-01,2026-06-03,J&T Express,TRK5177712302,1721.69
SHP-106904,SKU-00477,SUP-169,LOC-008,132,DELIVERED,2026-05-12,2026-05-11,J&T Express,TRK2559661509,1832.61
SHP-106905,SKU-00101,SUP-086,LOC-011,209,DELIVERED,2026-08-08,2026-08-08,DHL MY,TRK4130739551,1942.66
SHP-106906,SKU-00337,SUP-003,LOC-009,187,DELIVERED,2026-05-24,2026-05-24,TNT Malaysia,TRK5069900150,4708.79
SHP-106907,SKU-00226,SUP-060,LOC-008,50,DELAYED,2026-07-29,,Pos Laju,TRK3508017123,1669.61
SHP-106908,SKU-00133,SUP-009,LOC-004,431,DELAYED,2026-07-30,,Pos Laju,TRK7355836723,1410.91
SHP-106909,SKU-00164,SUP-010,LOC-011,440,DELIVERED,2026-05-12,2026-05-13,TNT Malaysia,TRK3826422053,701.98
SHP-106910,SKU-00047,SUP-141,LOC-018,245,PENDING,2026-08-09,,J&T Express,TRK2698624617,927.09
SHP-106911,SKU-00478,SUP-095,LOC-001,28,DELAYED,2026-07-22,,DHL MY,TRK9989019430,4720.82
SHP-106912,SKU-00227,SUP-045,LOC-005,482,IN_TRANSIT,2026-05-29,,City-Link,TRK7416158761,2053.88
SHP-106913,SKU-00478,SUP-078,LOC-015,186,DELIVERED,2026-05-18,2026-05-17,City-Link,TRK8979259956,2492.88
SHP-106914,SKU-00274,SUP-123,LOC-007,399,IN_TRANSIT,2026-06-21,,Pos Laju,TRK5239398271,119.68
SHP-106915,SKU-00349,SUP-166,LOC-001,330,IN_TRANSIT,2026-07-08,,GDEX,TRK4861965377,2638.83
SHP-106916,SKU-00491,SUP-200,LOC-020,245,IN_TRANSIT,2026-06-11,,TNT Malaysia,TRK4838058225,1221.44
SHP-106917,SKU-00209,SUP-197,LOC-020,30,IN_TRANSIT,2026-05-28,,TNT Malaysia,TRK2721097381,1571.45
SHP-106918,SKU-00336,SUP-176,LOC-006,270,DELAYED,2026-07-26,,J&T Express,TRK9614744974,2942.83
SHP-106919,SKU-00297,SUP-113,LOC-005,413,PENDING,2026-06-10,,Pos Laju,TRK4814120109,116.56
SHP-106920,SKU-00319,SUP-197,LOC-017,268,DELIVERED,2026-06-30,2026-06-29,GDEX,TRK5372832211,2344.14
SHP-106921,SKU-00325,SUP-094,LOC-005,292,IN_TRANSIT,2026-07-10,,Pos Laju,TRK1300975381,244.20
SHP-106922,SKU-00373,SUP-151,LOC-006,188,CANCELLED,2026-05-25,,TNT Malaysia,TRK3208588028,925.13
SHP-106923,SKU-00435,SUP-008,LOC-017,190,DELAYED,2026-07-26,,J&T Express,TRK3946736733,2263.68
SHP-106924,SKU-00157,SUP-059,LOC-010,290,DELIVERED,2026-08-03,2026-08-04,GDEX,TRK1460209248,4783.13
SHP-106925,SKU-00109,SUP-172,LOC-006,206,DELIVERED,2026-06-07,2026-06-08,J&T Express,TRK9576709658,4943.01
SHP-106926,SKU-00436,SUP-187,LOC-019,290,PENDING,2026-05-27,,Pos Laju,TRK2860101286,171.52
SHP-106927,SKU-00039,SUP-067,LOC-015,333,DELIVERED,2026-06-14,2026-06-14,DHL MY,TRK3768695985,1280.04
SHP-106928,SKU-00463,SUP-149,LOC-012,103,DELIVERED,2026-06-02,2026-06-01,TNT Malaysia,TRK3874931072,451.99
SHP-106929,SKU-00123,SUP-094,LOC-004,299,CANCELLED,2026-05-15,,J&T Express,TRK8838360972,2908.26
SHP-106930,SKU-00118,SUP-008,LOC-007,293,PENDING,2026-07-12,,TNT Malaysia,TRK1299106581,3116.34
SHP-106931,SKU-00380,SUP-191,LOC-020,480,DELAYED,2026-07-22,,J&T Express,TRK4080723094,114.26
SHP-106932,SKU-00417,SUP-129,LOC-009,453,DELIVERED,2026-06-10,2026-06-12,TNT Malaysia,TRK9213984060,4579.18
SHP-106933,SKU-00450,SUP-024,LOC-007,438,DELIVERED,2026-05-26,2026-05-25,GDEX,TRK4817553123,4055.73
SHP-106934,SKU-00059,SUP-089,LOC-009,77,IN_TRANSIT,2026-06-21,,City-Link,TRK6453052439,612.50
SHP-106935,SKU-00298,SUP-130,LOC-002,219,DELIVERED,2026-05-16,2026-05-17,City-Link,TRK7214905989,1262.50
SHP-106936,SKU-00018,SUP-189,LOC-019,58,PENDING,2026-05-17,,J&T Express,TRK5813744779,1274.45
SHP-106937,SKU-00380,SUP-101,LOC-001,144,PENDING,2026-05-19,,J&T Express,TRK4850394255,164.76
SHP-106938,SKU-00397,SUP-079,LOC-012,115,DELIVERED,2026-07-13,2026-07-12,TNT Malaysia,TRK9366452361,3440.09
SHP-106939,SKU-00192,SUP-046,LOC-008,118,CANCELLED,2026-07-01,,Pos Laju,TRK8890838451,573.33
SHP-106940,SKU-00240,SUP-090,LOC-003,161,IN_TRANSIT,2026-06-06,,DHL MY,TRK9529883953,776.81
SHP-106941,SKU-00215,SUP-087,LOC-013,286,IN_TRANSIT,2026-08-05,,J&T Express,TRK8255898285,1489.06
SHP-106942,SKU-00003,SUP-090,LOC-003,392,DELIVERED,2026-05-19,2026-05-20,GDEX,TRK7064706871,2836.36
SHP-106943,SKU-00419,SUP-024,LOC-008,346,IN_TRANSIT,2026-07-31,,City-Link,TRK9528542578,3088.62
SHP-106944,SKU-00316,SUP-077,LOC-005,56,DELIVERED,2026-06-07,2026-06-07,GDEX,TRK6356932078,4493.78
SHP-106945,SKU-00117,SUP-010,LOC-006,448,DELAYED,2026-07-29,,DHL MY,TRK9803176691,557.15
SHP-106946,SKU-00154,SUP-163,LOC-007,261,IN_TRANSIT,2026-07-29,,DHL MY,TRK7414455091,806.69
SHP-106947,SKU-00471,SUP-134,LOC-009,421,PENDING,2026-06-07,,DHL MY,TRK1996641642,1510.79
SHP-106948,SKU-00457,SUP-120,LOC-004,414,DELIVERED,2026-07-13,2026-07-15,J&T Express,TRK6014880778,2800.56
SHP-106949,SKU-00323,SUP-022,LOC-004,241,IN_TRANSIT,2026-06-19,,GDEX,TRK3546570258,3524.56
SHP-106950,SKU-00080,SUP-088,LOC-020,190,PENDING,2026-05-19,,City-Link,TRK7231290662,2829.79
SHP-106951,SKU-00371,SUP-005,LOC-019,185,PENDING,2026-05-27,,GDEX,TRK5784403469,2188.47
SHP-106952,SKU-00050,SUP-055,LOC-006,385,PENDING,2026-06-18,,J&T Express,TRK8644901035,3444.64
SHP-106953,SKU-00246,SUP-111,LOC-002,492,PENDING,2026-07-27,,Pos Laju,TRK7107775759,4628.48
SHP-106954,SKU-00347,SUP-108,LOC-002,64,DELIVERED,2026-07-30,2026-07-29,Pos Laju,TRK2867047795,279.38
SHP-106955,SKU-00171,SUP-126,LOC-001,291,DELIVERED,2026-07-12,2026-07-13,GDEX,TRK3403836443,980.59
SHP-106956,SKU-00195,SUP-027,LOC-010,452,DELIVERED,2026-06-11,2026-06-10,City-Link,TRK6218008340,4175.61
SHP-106957,SKU-00481,SUP-079,LOC-004,63,PENDING,2026-06-05,,Pos Laju,TRK8765313375,1106.62
SHP-106958,SKU-00251,SUP-183,LOC-004,72,IN_TRANSIT,2026-05-28,,TNT Malaysia,TRK3607906513,1313.47
SHP-106959,SKU-00128,SUP-025,LOC-001,480,IN_TRANSIT,2026-06-06,,Pos Laju,TRK5279221079,718.72
SHP-106960,SKU-00232,SUP-112,LOC-018,307,IN_TRANSIT,2026-05-19,,City-Link,TRK5866363005,454.35
SHP-106961,SKU-00347,SUP-041,LOC-008,104,PENDING,2026-06-08,,City-Link,TRK6686026839,1049.99
SHP-106962,SKU-00109,SUP-073,LOC-015,250,PENDING,2026-05-07,,City-Link,TRK1253988347,4244.05
SHP-106963,SKU-00182,SUP-139,LOC-014,72,DELIVERED,2026-06-21,2026-06-23,TNT Malaysia,TRK8939394204,3006.49
SHP-106964,SKU-00011,SUP-193,LOC-013,300,DELAYED,2026-07-23,,J&T Express,TRK8319172278,4441.04
SHP-106965,SKU-00377,SUP-198,LOC-010,87,PENDING,2026-07-17,,GDEX,TRK9067335229,126.66
SHP-106966,SKU-00234,SUP-184,LOC-018,155,DELIVERED,2026-06-04,2026-06-04,City-Link,TRK4876989332,2396.06
SHP-106967,SKU-00477,SUP-100,LOC-020,321,CANCELLED,2026-05-20,,City-Link,TRK1367840065,3673.87
SHP-106968,SKU-00133,SUP-186,LOC-015,126,IN_TRANSIT,2026-05-19,,J&T Express,TRK9997524958,3713.70
SHP-106969,SKU-00002,SUP-157,LOC-016,309,DELIVERED,2026-07-05,2026-07-06,City-Link,TRK2106697680,2576.36
SHP-106970,SKU-00474,SUP-135,LOC-004,470,PENDING,2026-05-30,,TNT Malaysia,TRK1082295103,1008.20
SHP-106971,SKU-00498,SUP-015,LOC-013,68,DELIVERED,2026-06-30,2026-06-30,TNT Malaysia,TRK3745685405,458.08
SHP-106972,SKU-00237,SUP-133,LOC-013,314,DELIVERED,2026-07-11,2026-07-12,Pos Laju,TRK5632875377,2833.88
SHP-106973,SKU-00205,SUP-004,LOC-014,239,DELIVERED,2026-06-09,2026-06-11,J&T Express,TRK6614697780,3477.33
SHP-106974,SKU-00439,SUP-007,LOC-016,404,IN_TRANSIT,2026-07-10,,TNT Malaysia,TRK6611694650,277.10
SHP-106975,SKU-00495,SUP-137,LOC-009,335,IN_TRANSIT,2026-06-11,,TNT Malaysia,TRK3401433660,3754.73
SHP-106976,SKU-00039,SUP-060,LOC-011,351,PENDING,2026-06-15,,City-Link,TRK9243147395,1223.47
SHP-106977,SKU-00022,SUP-010,LOC-013,91,DELIVERED,2026-06-26,2026-06-28,DHL MY,TRK9012435437,4147.38
SHP-106978,SKU-00324,SUP-142,LOC-008,360,DELIVERED,2026-07-10,2026-07-11,City-Link,TRK3265593830,2252.21
SHP-106979,SKU-00418,SUP-042,LOC-003,17,IN_TRANSIT,2026-06-07,,Pos Laju,TRK1196419135,450.96
SHP-106980,SKU-00378,SUP-034,LOC-005,112,DELAYED,2026-07-25,,Pos Laju,TRK6853724657,1842.06
SHP-106981,SKU-00390,SUP-163,LOC-019,434,DELIVERED,2026-05-23,2026-05-23,City-Link,TRK1557320728,1635.57
SHP-106982,SKU-00265,SUP-197,LOC-015,433,PENDING,2026-07-21,,City-Link,TRK2122926685,4581.94
SHP-106983,SKU-00457,SUP-112,LOC-018,88,PENDING,2026-07-04,,City-Link,TRK5794172389,2707.01
SHP-106984,SKU-00209,SUP-005,LOC-018,283,DELIVERED,2026-07-16,2026-07-17,GDEX,TRK1868984631,4525.98
SHP-106985,SKU-00463,SUP-131,LOC-002,218,IN_TRANSIT,2026-06-27,,TNT Malaysia,TRK6188873817,543.85
SHP-106986,SKU-00309,SUP-103,LOC-001,263,DELIVERED,2026-08-04,2026-08-06,DHL MY,TRK4835860468,3666.88
SHP-106987,SKU-00255,SUP-031,LOC-001,264,PENDING,2026-05-31,,DHL MY,TRK5582007940,4800.55
SHP-106988,SKU-00374,SUP-067,LOC-013,69,PENDING,2026-05-29,,Pos Laju,TRK7637553461,615.06
SHP-106989,SKU-00435,SUP-113,LOC-002,426,DELIVERED,2026-07-31,2026-08-01,TNT Malaysia,TRK5268044057,3966.79
SHP-106990,SKU-00356,SUP-089,LOC-008,48,DELIVERED,2026-07-21,2026-07-20,J&T Express,TRK7443810988,4828.61
SHP-106991,SKU-00286,SUP-048,LOC-015,446,DELIVERED,2026-05-25,2026-05-27,GDEX,TRK9089134920,3435.01
SHP-106992,SKU-00059,SUP-159,LOC-019,255,DELIVERED,2026-07-05,2026-07-05,DHL MY,TRK5759671618,2838.66
SHP-106993,SKU-00120,SUP-122,LOC-006,385,IN_TRANSIT,2026-07-12,,TNT Malaysia,TRK5182221770,1261.21
SHP-106994,SKU-00164,SUP-101,LOC-010,266,DELIVERED,2026-05-06,2026-05-06,TNT Malaysia,TRK2657506752,1299.61
SHP-106995,SKU-00329,SUP-004,LOC-020,379,DELAYED,2026-07-29,,J&T Express,TRK6628949252,2594.82
SHP-106996,SKU-00149,SUP-070,LOC-001,128,IN_TRANSIT,2026-07-10,,Pos Laju,TRK5986635285,1066.54
SHP-106997,SKU-00217,SUP-150,LOC-006,168,IN_TRANSIT,2026-07-29,,DHL MY,TRK6591562971,1833.79
SHP-106998,SKU-00413,SUP-063,LOC-008,388,DELIVERED,2026-05-30,2026-06-01,TNT Malaysia,TRK4738027303,616.63
SHP-106999,SKU-00482,SUP-071,LOC-006,316,DELIVERED,2026-06-28,2026-06-29,J&T Express,TRK2228895300,3478.13
SHP-107000,SKU-00140,SUP-122,LOC-015,68,DELIVERED,2026-06-05,2026-06-07,City-Link,TRK9120196984,3029.56
SHP-107001,SKU-00267,SUP-059,LOC-010,479,DELAYED,2026-07-25,,TNT Malaysia,TRK9820812327,2081.78
SHP-107002,SKU-00256,SUP-018,LOC-011,265,DELIVERED,2026-06-23,2026-06-22,GDEX,TRK9086396955,4179.75
SHP-107003,SKU-00150,SUP-095,LOC-017,41,DELAYED,2026-07-28,,Pos Laju,TRK9795862460,4147.16
SHP-107004,SKU-00387,SUP-193,LOC-019,475,IN_TRANSIT,2026-07-17,,City-Link,TRK2707343811,1364.47
SHP-107005,SKU-00375,SUP-172,LOC-002,418,IN_TRANSIT,2026-05-22,,GDEX,TRK9185689484,4320.53
SHP-107006,SKU-00426,SUP-082,LOC-005,319,PENDING,2026-05-23,,City-Link,TRK1650614381,2493.62
SHP-107007,SKU-00373,SUP-124,LOC-006,251,DELAYED,2026-07-28,,Pos Laju,TRK8093001538,1955.11
SHP-107008,SKU-00457,SUP-043,LOC-010,139,CANCELLED,2026-06-15,,DHL MY,TRK3136379789,1317.53
SHP-107009,SKU-00189,SUP-006,LOC-015,447,IN_TRANSIT,2026-06-06,,City-Link,TRK1638724083,1415.08
SHP-107010,SKU-00331,SUP-009,LOC-010,159,DELIVERED,2026-05-06,2026-05-06,City-Link,TRK3514254787,1369.91
SHP-107011,SKU-00446,SUP-187,LOC-015,238,DELIVERED,2026-05-13,2026-05-15,J&T Express,TRK9125327662,1365.29
SHP-107012,SKU-00299,SUP-118,LOC-014,66,DELIVERED,2026-06-06,2026-06-07,Pos Laju,TRK4560700601,3378.51
SHP-107013,SKU-00162,SUP-012,LOC-009,168,DELIVERED,2026-05-22,2026-05-22,J&T Express,TRK9719070862,4281.49
SHP-107014,SKU-00440,SUP-072,LOC-009,381,DELIVERED,2026-08-03,2026-08-04,J&T Express,TRK4541834185,4219.76
SHP-107015,SKU-00473,SUP-020,LOC-006,483,DELIVERED,2026-05-30,2026-06-01,DHL MY,TRK2886715976,777.96
SHP-107016,SKU-00290,SUP-125,LOC-005,346,DELIVERED,2026-05-30,2026-05-29,J&T Express,TRK2003792860,4842.44
SHP-107017,SKU-00008,SUP-096,LOC-011,129,DELIVERED,2026-07-17,2026-07-17,J&T Express,TRK6374517214,736.81
SHP-107018,SKU-00306,SUP-028,LOC-008,325,DELIVERED,2026-07-11,2026-07-10,DHL MY,TRK9855817161,2411.22
SHP-107019,SKU-00071,SUP-164,LOC-012,162,DELIVERED,2026-07-23,2026-07-25,City-Link,TRK2748949825,4693.52
SHP-107020,SKU-00027,SUP-180,LOC-011,178,IN_TRANSIT,2026-07-06,,Pos Laju,TRK2358648876,4184.34
SHP-107021,SKU-00323,SUP-074,LOC-007,446,CANCELLED,2026-05-31,,City-Link,TRK2374174223,1298.43
SHP-107022,SKU-00411,SUP-133,LOC-018,258,DELIVERED,2026-07-27,2026-07-26,TNT Malaysia,TRK8814571642,4980.88
SHP-107023,SKU-00263,SUP-039,LOC-001,481,PENDING,2026-07-08,,GDEX,TRK6397274915,4583.00
SHP-107024,SKU-00299,SUP-097,LOC-004,283,PENDING,2026-06-26,,Pos Laju,TRK3549861835,2139.48
SHP-107025,SKU-00323,SUP-184,LOC-019,429,CANCELLED,2026-06-05,,Pos Laju,TRK6671616264,1316.05
SHP-107026,SKU-00013,SUP-034,LOC-013,397,DELIVERED,2026-05-23,2026-05-22,City-Link,TRK9615828885,3506.36
SHP-107027,SKU-00315,SUP-073,LOC-014,476,IN_TRANSIT,2026-06-05,,DHL MY,TRK4886018434,3170.44
SHP-107028,SKU-00202,SUP-101,LOC-005,183,PENDING,2026-05-31,,GDEX,TRK9271435810,4948.91
SHP-107029,SKU-00413,SUP-158,LOC-019,436,DELIVERED,2026-06-19,2026-06-20,DHL MY,TRK3609105207,4708.77
SHP-107030,SKU-00369,SUP-194,LOC-014,300,PENDING,2026-07-18,,J&T Express,TRK1338480859,3035.20
SHP-107031,SKU-00030,SUP-040,LOC-004,355,DELIVERED,2026-05-08,2026-05-10,City-Link,TRK3722455524,2662.98
SHP-107032,SKU-00397,SUP-072,LOC-009,449,DELIVERED,2026-06-02,2026-06-02,GDEX,TRK3731508230,2197.16
SHP-107033,SKU-00273,SUP-019,LOC-008,458,IN_TRANSIT,2026-07-05,,Pos Laju,TRK7048716485,2876.86
SHP-107034,SKU-00207,SUP-182,LOC-017,152,PENDING,2026-07-26,,City-Link,TRK6457788671,4576.34
SHP-107035,SKU-00265,SUP-035,LOC-006,69,PENDING,2026-07-19,,J&T Express,TRK5143201012,3385.03
SHP-107036,SKU-00237,SUP-078,LOC-010,25,IN_TRANSIT,2026-06-08,,J&T Express,TRK9093427118,1296.82
SHP-107037,SKU-00480,SUP-020,LOC-018,379,IN_TRANSIT,2026-06-20,,TNT Malaysia,TRK4083878208,1081.35
SHP-107038,SKU-00122,SUP-166,LOC-009,316,IN_TRANSIT,2026-07-17,,DHL MY,TRK2388655396,2864.41
SHP-107039,SKU-00099,SUP-037,LOC-015,116,DELIVERED,2026-06-12,2026-06-13,GDEX,TRK8908973657,4192.80
SHP-107040,SKU-00012,SUP-184,LOC-012,475,DELIVERED,2026-07-18,2026-07-20,GDEX,TRK9518180551,1699.85
SHP-107041,SKU-00202,SUP-133,LOC-004,296,DELIVERED,2026-08-04,2026-08-03,TNT Malaysia,TRK5395370892,1574.83
